word,guess,solution_w,frequency,negative,neutral,positive,remaining_mean,remaining_median
twist,1.0,1.0,8.993386e-06,0.0,1.0,0.0,1621.1887689,1146.0
chief,1.0,1.0,6.500580000000001e-05,0.0,1.0,0.0,1222.17537797,1148.0
magic,1.0,1.0,3.466081999999999e-05,0.0,1.0,0.0,1247.30885529,1149.0
radar,1.0,1.0,7.655714e-06,0.0,1.0,0.0,1801.09416847,1150.0
lobby,1.0,1.0,8.569918e-06,0.0,0.0,1.0,2238.98056156,1151.0
worry,1.0,1.0,4.443928e-05,1.0,0.0,0.0,1950.587473,1152.0
brown,1.0,1.0,7.977228e-05,0.0,1.0,0.0,1449.88466523,1153.0
vodka,1.0,1.0,2.8804e-06,0.0,1.0,0.0,1630.07775378,1157.0
polyp,1.0,1.0,5.593188e-07,0.0,1.0,0.0,2089.11447084,1158.0
freer,1.0,1.0,1.3607540000000002e-06,0.0,0.0,1.0,2029.28336933,1162.0
tweed,1.0,1.0,1.3122560000000002e-06,0.0,1.0,0.0,1620.42807775,1169.0
witch,1.0,1.0,1.094272e-05,1.0,0.0,0.0,1860.42764579,1169.0
upper,1.0,1.0,5.873192e-05,0.0,1.0,0.0,1380.68336933,1169.0
rabbi,1.0,1.0,5.181686e-06,0.0,1.0,0.0,1327.19438445,1173.0
eject,1.0,1.0,5.02315e-07,0.0,1.0,0.0,1986.90928726,1174.0
groom,1.0,1.0,3.891504000000001e-06,0.0,1.0,0.0,1983.61900648,1174.0
karma,1.0,1.0,3.1705020000000004e-06,0.0,1.0,0.0,1654.46911447,1177.0
blood,1.0,1.0,0.0001649494,0.0,1.0,0.0,2148.37710583,1180.0
frown,1.0,1.0,7.180517999999999e-06,0.0,1.0,0.0,1554.97365011,1181.0
couch,1.0,1.0,1.6695120000000004e-05,0.0,1.0,0.0,2398.2462203,1181.0
refer,1.0,1.0,3.688776e-05,0.0,1.0,0.0,2041.7775378,1181.0
quasi,1.0,1.0,8.224336e-06,0.0,1.0,0.0,994.223758099,1182.0
clown,1.0,1.0,2.5680060000000004e-06,0.0,1.0,0.0,1418.39697624,1183.0
nylon,1.0,1.0,1.8047460000000005e-06,0.0,1.0,0.0,1748.50107991,1184.0
macaw,1.0,1.0,1.5314260000000004e-07,0.0,1.0,0.0,2290.67084233,1185.0
goofy,1.0,1.0,8.305791999999999e-07,0.0,1.0,0.0,2979.37321814,1186.0
juror,1.0,1.0,1.1541109999999998e-06,0.0,1.0,0.0,2163.47602592,1186.0
lowly,1.0,1.0,2.2410780000000003e-06,1.0,0.0,0.0,2287.39136069,1186.0
waxen,1.0,1.0,2.88969e-07,0.0,1.0,0.0,1169.34989201,1187.0
parka,1.0,1.0,4.833776000000001e-07,0.0,1.0,0.0,1596.19395248,1187.0
flunk,1.0,1.0,8.780068e-08,1.0,0.0,0.0,2051.52095032,1188.0
broom,1.0,1.0,2.528492e-06,0.0,1.0,0.0,2050.18660907,1192.0
humus,1.0,1.0,4.385118e-07,0.0,1.0,0.0,2068.5412527,1198.0
mango,1.0,1.0,2.309626e-06,0.0,1.0,0.0,1139.27861771,1198.0
ozone,1.0,1.0,3.765722e-06,0.0,1.0,0.0,1620.78574514,1198.0
gauge,1.0,1.0,8.047802e-06,0.0,1.0,0.0,1145.41468683,1198.0
crook,1.0,1.0,2.809202e-06,0.0,1.0,0.0,1970.12742981,1199.0
aging,1.0,1.0,1.45212e-05,0.0,1.0,0.0,1736.86954644,1204.0
stuff,1.0,1.0,3.793064e-05,0.0,1.0,0.0,2026.45831533,1204.0
boozy,1.0,1.0,1.801422e-07,0.0,1.0,0.0,3521.4462203,1205.0
dodgy,1.0,1.0,5.121166e-07,1.0,0.0,0.0,2643.24449244,1208.0
squib,1.0,1.0,1.0937346e-07,0.0,1.0,0.0,1606.11576674,1211.0
folly,1.0,1.0,5.605128e-06,0.0,1.0,0.0,2290.48639309,1219.0
whisk,1.0,1.0,3.091706e-06,0.0,1.0,0.0,1711.67688985,1220.0
fifth,1.0,1.0,2.689988e-05,0.0,1.0,0.0,2654.3062635,1221.0
wight,1.0,1.0,1.0150764e-06,0.0,1.0,0.0,1934.59481641,1223.0
blown,1.0,1.0,9.05491e-06,0.0,1.0,0.0,1643.82203024,1223.0
plaza,1.0,1.0,4.7927380000000005e-06,0.0,1.0,0.0,2265.49892009,1224.0
emcee,1.0,1.0,1.6682560000000005e-07,0.0,1.0,0.0,2281.10539957,1227.0
snuff,1.0,1.0,1.418374e-06,0.0,1.0,0.0,2018.2712743,1228.0
hunch,1.0,1.0,1.4653e-06,0.0,1.0,0.0,2791.89071274,1229.0
fauna,1.0,1.0,2.430702e-06,0.0,1.0,0.0,1719.73347732,1232.0
dandy,1.0,1.0,1.3049859999999998e-06,0.0,1.0,0.0,1705.62073434,1233.0
avian,1.0,1.0,1.7512199999999998e-06,0.0,1.0,0.0,1697.55766739,1233.0
moron,1.0,1.0,7.329484e-07,1.0,0.0,0.0,1552.95809935,1235.0
comma,1.0,1.0,1.7219239999999998e-06,0.0,1.0,0.0,1762.69762419,1236.0
hitch,1.0,1.0,2.014022e-06,0.0,1.0,0.0,2262.72829374,1236.0
aloof,1.0,1.0,1.9707719999999995e-06,0.0,1.0,0.0,1534.36673866,1240.0
mimic,1.0,1.0,3.698348e-06,0.0,1.0,0.0,3731.29157667,1243.0
gloom,1.0,1.0,5.415357999999999e-06,1.0,0.0,0.0,2235.08639309,1243.0
growl,1.0,1.0,3.902264e-06,0.0,1.0,0.0,1271.59956803,1246.0
bloom,1.0,1.0,7.738566e-06,0.0,1.0,0.0,2324.34643629,1246.0
cacti,1.0,1.0,4.0051120000000004e-07,0.0,1.0,0.0,1290.67991361,1247.0
tacit,1.0,1.0,3.298844e-06,0.0,1.0,0.0,1211.36976242,1247.0
naval,1.0,1.0,1.436504e-05,0.0,1.0,0.0,1748.07948164,1247.0
usual,1.0,1.0,4.76482e-05,0.0,1.0,0.0,1194.29935205,1249.0
sissy,1.0,1.0,1.0932344e-06,0.0,1.0,0.0,1916.51058315,1253.0
hobby,1.0,1.0,2.749e-06,0.0,1.0,0.0,2737.07818575,1253.0
flown,1.0,1.0,4.215452000000001e-06,0.0,1.0,0.0,1770.03196544,1254.0
jolly,1.0,1.0,3.956742e-06,0.0,0.0,1.0,2626.8237581,1255.0
bawdy,1.0,1.0,4.731542e-07,0.0,1.0,0.0,1830.04578834,1260.0
wheel,1.0,1.0,2.178336e-05,0.0,1.0,0.0,1627.65226782,1261.0
bezel,1.0,1.0,9.882256e-08,0.0,1.0,0.0,2005.44492441,1262.0
verve,1.0,1.0,3.29142e-07,0.0,1.0,0.0,2246.8838013,1262.0
fifty,1.0,1.0,3.668228e-05,0.0,1.0,0.0,2446.03066955,1262.0
ivory,1.0,1.0,5.1215800000000005e-06,0.0,1.0,0.0,1210.82030238,1265.0
level,1.0,1.0,0.0002404882,0.0,1.0,0.0,2411.44146868,1265.0
idiom,1.0,1.0,2.112372e-06,0.0,1.0,0.0,2031.01166307,1267.0
rotor,1.0,1.0,3.804052000000001e-06,0.0,1.0,0.0,1902.71403888,1268.0
thigh,1.0,1.0,8.832278e-06,0.0,1.0,0.0,2337.86825054,1269.0
augur,1.0,1.0,2.90442e-07,0.0,1.0,0.0,1569.19913607,1270.0
rumor,1.0,1.0,3.167128e-06,0.0,1.0,0.0,1706.05831533,1270.0
oddly,1.0,1.0,4.796204e-06,0.0,1.0,0.0,2101.93045356,1271.0
union,1.0,1.0,8.600657999999999e-05,0.0,1.0,0.0,1573.43801296,1275.0
outdo,1.0,1.0,4.3765700000000004e-07,0.0,1.0,0.0,1825.91101512,1276.0
expel,1.0,1.0,1.5046419999999998e-06,1.0,0.0,0.0,2031.52656587,1279.0
block,1.0,1.0,4.610912e-05,1.0,0.0,0.0,1796.40302376,1279.0
chili,1.0,1.0,2.835496e-06,0.0,1.0,0.0,2127.58790497,1280.0
mucus,1.0,1.0,1.91744e-06,0.0,1.0,0.0,1933.09071274,1282.0
wacky,1.0,1.0,3.55536e-07,0.0,1.0,0.0,1890.33347732,1284.0
kiosk,1.0,1.0,7.710664e-07,0.0,1.0,0.0,1388.35032397,1284.0
excel,1.0,1.0,6.2910320000000005e-06,0.0,0.0,1.0,1877.94470842,1285.0
flood,1.0,1.0,1.558304e-05,0.0,1.0,0.0,2266.73174946,1286.0
jewel,1.0,1.0,4.324962e-06,0.0,0.0,1.0,2174.00647948,1287.0
pupil,1.0,1.0,6.701502e-06,0.0,1.0,0.0,1988.13909287,1288.0
macho,1.0,1.0,9.971148e-07,0.0,1.0,0.0,1261.58617711,1290.0
outgo,1.0,1.0,4.262226e-08,0.0,1.0,0.0,2043.31274298,1291.0
knoll,1.0,1.0,1.0855366e-06,0.0,1.0,0.0,1943.61425486,1291.0
limit,1.0,1.0,4.151956e-05,0.0,1.0,0.0,1708.25097192,1293.0
avoid,1.0,1.0,6.908247999999999e-05,1.0,0.0,0.0,1170.15766739,1293.0
mania,1.0,1.0,2.11818e-06,0.0,1.0,0.0,1380.36544276,1294.0
flick,1.0,1.0,2.863224e-06,0.0,1.0,0.0,2048.18358531,1295.0
papal,1.0,1.0,3.822306e-06,0.0,1.0,0.0,2309.55161987,1296.0
dowdy,1.0,1.0,3.067062e-07,0.0,1.0,0.0,2927.86090713,1298.0
dwarf,1.0,1.0,3.797518e-06,0.0,1.0,0.0,1481.52915767,1303.0
wagon,1.0,1.0,9.47814e-06,0.0,1.0,0.0,1278.3187905,1303.0
abbey,1.0,1.0,6.393404000000001e-06,0.0,1.0,0.0,1331.26306695,1308.0
gayly,1.0,1.0,3.275682e-07,0.0,1.0,0.0,1830.72095032,1310.0
vapid,1.0,1.0,2.51424e-07,0.0,1.0,0.0,1392.56069114,1311.0
proof,1.0,1.0,3.685348e-05,0.0,1.0,0.0,2070.64535637,1312.0
scoff,1.0,1.0,5.857041999999999e-07,0.0,1.0,0.0,1794.80475162,1316.0
every,1.0,1.0,0.0003752554,0.0,1.0,0.0,1675.54341253,1316.0
hippo,1.0,1.0,7.912258e-07,0.0,1.0,0.0,2061.66436285,1323.0
flock,1.0,1.0,6.199398e-06,0.0,1.0,0.0,1917.5075594,1324.0
axial,1.0,1.0,6.932043999999999e-06,0.0,1.0,0.0,1731.30237581,1324.0
floor,1.0,1.0,0.0001055945399999,0.0,1.0,0.0,1626.23153348,1330.0
caddy,1.0,1.0,6.535296e-07,0.0,1.0,0.0,1862.42116631,1334.0
quark,1.0,1.0,8.27431e-07,0.0,1.0,0.0,1552.49287257,1334.0
comic,1.0,1.0,8.973406e-06,0.0,1.0,0.0,1949.03758099,1335.0
unzip,1.0,1.0,3.581486e-07,0.0,1.0,0.0,2174.50367171,1340.0
swish,1.0,1.0,9.396918e-07,0.0,1.0,0.0,1841.2924406,1349.0
owing,1.0,1.0,1.0806098e-05,0.0,1.0,0.0,1727.0349892,1351.0
queen,1.0,1.0,4.6474040000000005e-05,0.0,1.0,0.0,1793.36717063,1351.0
undid,1.0,1.0,1.362908e-06,0.0,1.0,0.0,2230.73520518,1357.0
equip,1.0,1.0,1.6959360000000005e-06,0.0,1.0,0.0,1662.10712743,1357.0
cheek,1.0,1.0,2.56357e-05,0.0,1.0,0.0,1947.0349892,1364.0
bayou,1.0,1.0,8.809508e-07,0.0,1.0,0.0,1086.70885529,1367.0
crack,1.0,1.0,1.6479580000000003e-05,0.0,1.0,0.0,1722.65442765,1368.0
pulpy,1.0,1.0,1.77474e-07,0.0,1.0,0.0,2605.787473,1377.0
vixen,1.0,1.0,5.342600000000001e-07,0.0,1.0,0.0,1645.37451404,1378.0
taboo,1.0,1.0,2.648868e-06,0.0,1.0,0.0,1294.78617711,1378.0
crick,1.0,1.0,9.897560000000003e-07,0.0,1.0,0.0,2061.37321814,1383.0
epoxy,1.0,1.0,1.902224e-06,0.0,1.0,0.0,1685.02462203,1383.0
taffy,1.0,1.0,4.816434e-07,0.0,1.0,0.0,1896.09330454,1387.0
fatty,1.0,1.0,9.65521e-06,0.0,1.0,0.0,1843.39913607,1387.0
flail,1.0,1.0,5.090238e-07,0.0,1.0,0.0,1569.45572354,1390.0
canon,1.0,1.0,7.471116000000001e-06,0.0,1.0,0.0,1284.74946004,1393.0
gassy,1.0,1.0,8.476272e-08,0.0,1.0,0.0,1311.30237581,1396.0
ennui,1.0,1.0,4.865592e-07,1.0,0.0,0.0,1525.0950324,1397.0
kinky,1.0,1.0,6.912652e-07,0.0,1.0,0.0,2599.52051836,1398.0
index,1.0,1.0,5.584756e-05,0.0,1.0,0.0,1407.76587473,1400.0
furry,1.0,1.0,1.533022e-06,0.0,1.0,0.0,2414.05788337,1405.0
fanny,1.0,1.0,4.434778e-06,0.0,1.0,0.0,1982.0349892,1405.0
ember,1.0,1.0,1.430758e-06,0.0,1.0,0.0,1541.87645788,1413.0
razor,1.0,1.0,3.692512000000001e-06,0.0,1.0,0.0,1428.54902808,1413.0
clock,1.0,1.0,2.0318460000000003e-05,0.0,1.0,0.0,2279.09157667,1414.0
cacao,1.0,1.0,9.789628e-07,0.0,1.0,0.0,1949.5187905,1420.0
queer,1.0,1.0,1.1703648e-05,0.0,1.0,0.0,1586.29589633,1422.0
uncut,1.0,1.0,4.904904e-07,0.0,1.0,0.0,2163.36587473,1428.0
cabby,1.0,1.0,1.4229400000000004e-07,0.0,1.0,0.0,2106.91663067,1430.0
avail,1.0,1.0,3.830104e-06,0.0,1.0,0.0,1572.50712743,1431.0
click,1.0,1.0,3.702342e-05,0.0,1.0,0.0,2383.7399568,1432.0
foggy,1.0,1.0,1.39071e-06,0.0,1.0,0.0,3096.73606911,1440.0
havoc,1.0,1.0,2.419932e-06,1.0,0.0,0.0,1423.85097192,1441.0
award,1.0,1.0,1.825182e-05,0.0,0.0,1.0,1634.15507559,1457.0
frock,1.0,1.0,1.587316e-06,0.0,1.0,0.0,1706.80907127,1460.0
cliff,1.0,1.0,1.003001e-05,0.0,1.0,0.0,2499.91231102,1460.0
usurp,1.0,1.0,5.600184e-07,0.0,1.0,0.0,1676.91533477,1461.0
awash,1.0,1.0,8.548787999999999e-07,0.0,1.0,0.0,1568.77235421,1465.0
madam,1.0,1.0,7.3336720000000015e-06,0.0,1.0,0.0,2756.38617711,1467.0
assay,1.0,1.0,4.975864e-06,0.0,1.0,0.0,1748.5524838,1469.0
quirk,1.0,1.0,9.261552e-07,0.0,1.0,0.0,1852.87257019,1475.0
wharf,1.0,1.0,2.249484e-06,0.0,1.0,0.0,1565.10151188,1479.0
druid,1.0,1.0,7.15564e-07,0.0,1.0,0.0,1642.22548596,1483.0
dryly,1.0,1.0,1.815008e-06,0.0,1.0,0.0,1742.01555076,1483.0
sushi,1.0,1.0,1.1941241999999998e-06,0.0,1.0,0.0,1518.50971922,1488.0
igloo,1.0,1.0,2.423026e-07,0.0,1.0,0.0,1759.03239741,1494.0
amass,1.0,1.0,4.915587999999999e-07,0.0,1.0,0.0,1659.43239741,1502.0
blurb,1.0,1.0,3.260168e-07,0.0,1.0,0.0,1958.96069114,1510.0
fjord,1.0,1.0,5.054474000000001e-07,0.0,1.0,0.0,2055.47300216,1513.0
poppy,1.0,1.0,4.004753999999999e-06,0.0,1.0,0.0,3559.27257019,1517.0
hutch,1.0,1.0,5.893736e-07,0.0,1.0,0.0,2756.19524838,1521.0
myrrh,1.0,1.0,6.167824000000001e-07,0.0,1.0,0.0,2271.17969762,1525.0
giddy,1.0,1.0,1.981688e-06,1.0,0.0,0.0,2775.58315335,1533.0
livid,1.0,1.0,1.353606e-06,1.0,0.0,0.0,2625.5537797,1539.0
whoop,1.0,1.0,8.112173999999999e-07,0.0,1.0,0.0,3090.88034557,1541.0
savvy,1.0,1.0,2.09843e-06,0.0,1.0,0.0,1489.03066955,1541.0
mafia,1.0,1.0,2.386932e-06,0.0,1.0,0.0,1833.83930886,1561.0
plump,1.0,1.0,3.088378e-06,0.0,1.0,0.0,2741.56198704,1566.0
error,1.0,1.0,4.605476e-05,1.0,0.0,0.0,1638.75464363,1566.0
ninny,1.0,1.0,1.6861899999999998e-07,0.0,1.0,0.0,3116.64017279,1568.0
crock,1.0,1.0,5.569924e-07,0.0,1.0,0.0,2038.24017279,1572.0
biddy,1.0,1.0,8.525275999999998e-07,0.0,1.0,0.0,2781.69157667,1572.0
hippy,1.0,1.0,3.359734e-07,0.0,1.0,0.0,2628.7775378,1573.0
forgo,1.0,1.0,9.424738e-07,0.0,1.0,0.0,2216.38660907,1576.0
piggy,1.0,1.0,5.727306e-07,0.0,1.0,0.0,2811.49676026,1579.0
occur,1.0,1.0,6.082456e-05,0.0,1.0,0.0,1744.35334773,1588.0
civil,1.0,1.0,8.055338e-05,0.0,1.0,0.0,2556.47170626,1605.0
amaze,1.0,1.0,7.116605999999999e-07,0.0,0.0,1.0,1572.91663067,1610.0
awake,1.0,1.0,1.658142e-05,0.0,1.0,0.0,1446.10885529,1614.0
banjo,1.0,1.0,8.343874e-07,0.0,1.0,0.0,1471.44838013,1620.0
vigil,1.0,1.0,1.527096e-06,0.0,1.0,0.0,2906.23585313,1623.0
kayak,1.0,1.0,8.466210000000001e-07,0.0,1.0,0.0,3006.71317495,1628.0
wryly,1.0,1.0,1.310946e-06,0.0,1.0,0.0,2078.5049676,1630.0
sassy,1.0,1.0,7.229370000000001e-07,0.0,1.0,0.0,1543.89589633,1635.0
cluck,1.0,1.0,2.3373360000000005e-07,0.0,1.0,0.0,2852.21166307,1648.0
annoy,1.0,1.0,1.374472e-06,1.0,0.0,0.0,1444.16069114,1653.0
gaffe,1.0,1.0,1.373512e-07,0.0,1.0,0.0,1471.20043197,1664.0
spasm,1.0,1.0,1.732674e-06,0.0,1.0,0.0,1377.42678186,1671.0
evoke,1.0,1.0,3.383708e-06,0.0,1.0,0.0,1777.42203024,1676.0
tweet,1.0,1.0,1.7037800000000002e-06,0.0,1.0,0.0,2191.01209503,1684.0
dizzy,1.0,1.0,3.7237e-06,1.0,0.0,0.0,3447.26479482,1688.0
knock,1.0,1.0,1.489196e-05,0.0,1.0,0.0,2600.62289417,1701.0
bluff,1.0,1.0,3.2540700000000003e-06,0.0,1.0,0.0,3434.0838013,1708.0
abbot,1.0,1.0,3.5446e-06,0.0,1.0,0.0,1526.77321814,1710.0
annex,1.0,1.0,4.5056460000000005e-06,0.0,1.0,0.0,1470.10539957,1724.0
quick,1.0,1.0,5.46731e-05,0.0,1.0,0.0,2668.74902808,1724.0
brook,1.0,1.0,5.272108e-06,0.0,1.0,0.0,2179.07041037,1752.0
embed,1.0,1.0,1.332618e-06,0.0,1.0,0.0,2021.64103672,1755.0
chick,1.0,1.0,3.069876e-06,0.0,1.0,0.0,3151.07602592,1766.0
allow,1.0,1.0,8.98091e-05,0.0,0.0,1.0,1622.12656587,1776.0
ovoid,1.0,1.0,4.2858560000000003e-07,0.0,1.0,0.0,2325.61166307,1784.0
twixt,1.0,1.0,3.586610000000001e-07,0.0,1.0,0.0,3325.27818575,1786.0
magma,1.0,1.0,1.1886388e-06,0.0,1.0,0.0,3138.08423326,1801.0
gamma,1.0,1.0,5.16669e-06,0.0,1.0,0.0,3130.62634989,1801.0
axiom,1.0,1.0,1.9975440000000003e-06,0.0,1.0,0.0,1380.94298056,1803.0
onion,1.0,1.0,8.780275999999999e-06,0.0,1.0,0.0,2361.37667387,1805.0
mambo,1.0,1.0,2.352804e-07,0.0,1.0,0.0,1867.24190065,1824.0
kappa,1.0,1.0,1.10293e-06,0.0,1.0,0.0,3196.14298056,1844.0
rigid,1.0,1.0,1.30983e-05,1.0,0.0,0.0,2004.17883369,1847.0
inbox,1.0,1.0,7.526403999999999e-07,0.0,1.0,0.0,2012.3062635,1877.0
known,1.0,1.0,0.0002153964,0.0,1.0,0.0,3070.19697624,1883.0
which,1.0,1.0,0.002061152,0.0,1.0,0.0,3190.61684665,1884.0
khaki,1.0,1.0,1.3224e-06,0.0,1.0,0.0,1987.86911447,1891.0
quash,1.0,1.0,4.126098000000001e-07,0.0,1.0,0.0,1305.61036717,1911.0
weedy,1.0,1.0,4.180074e-07,0.0,1.0,0.0,2043.33909287,1943.0
cubic,1.0,1.0,4.434086e-06,0.0,1.0,0.0,2560.15291577,1943.0
chock,1.0,1.0,3.798818e-07,0.0,1.0,0.0,3078.28639309,1992.0
gawky,1.0,1.0,1.547874e-07,0.0,1.0,0.0,2039.29416847,1996.0
paddy,1.0,1.0,2.67573e-06,0.0,1.0,0.0,2018.84838013,1997.0
whiff,1.0,1.0,1.5275779999999998e-06,0.0,1.0,0.0,3747.05485961,2002.0
ruddy,1.0,1.0,1.6385120000000002e-06,0.0,1.0,0.0,2198.47343413,2009.0
widow,1.0,1.0,1.0801408e-05,0.0,1.0,0.0,2322.55032397,2013.0
llama,1.0,1.0,4.641506e-07,0.0,1.0,0.0,2400.84838013,2014.0
aback,1.0,1.0,2.699342e-06,0.0,1.0,0.0,2448.61166307,2025.0
happy,1.0,1.0,9.546254e-05,0.0,0.0,1.0,2099.65658747,2051.0
swash,1.0,1.0,1.4065020000000004e-07,0.0,1.0,0.0,1539.03887689,2056.0
gruff,1.0,1.0,1.577406e-06,0.0,1.0,0.0,2879.63974082,2059.0
maxim,1.0,1.0,3.022958e-06,0.0,1.0,0.0,2275.0488121,2060.0
offal,1.0,1.0,3.51852e-07,0.0,1.0,0.0,1725.00820734,2064.0
gumbo,1.0,1.0,3.278434e-07,0.0,1.0,0.0,2263.19136069,2068.0
buxom,1.0,1.0,3.45187e-07,0.0,1.0,0.0,2727.82289417,2081.0
mecca,1.0,1.0,2.2211e-06,0.0,1.0,0.0,1372.39654428,2090.0
femme,1.0,1.0,1.536214e-06,0.0,1.0,0.0,2796.53045356,2092.0
kebab,1.0,1.0,2.81231e-07,0.0,1.0,0.0,1615.51835853,2106.0
tatty,1.0,1.0,2.5648060000000004e-07,0.0,1.0,0.0,2164.37883369,2115.0
baggy,1.0,1.0,1.1074176e-06,0.0,1.0,0.0,2405.47645788,2121.0
nanny,1.0,1.0,2.835192e-06,0.0,1.0,0.0,2398.51490281,2149.0
allay,1.0,1.0,7.279446000000001e-07,0.0,1.0,0.0,2243.63282937,2244.0
guava,1.0,1.0,3.212854000000001e-07,0.0,1.0,0.0,2334.7287257,2298.0
jumbo,1.0,1.0,8.818288e-07,0.0,1.0,0.0,2847.83455724,2314.0
geeky,1.0,1.0,2.10354e-07,1.0,0.0,0.0,1968.66220302,2319.0
daddy,1.0,1.0,1.403024e-05,0.0,1.0,0.0,2783.48466523,2350.0
mammy,1.0,1.0,9.143024e-07,0.0,1.0,0.0,3026.174946,2351.0
beefy,1.0,1.0,4.62128e-07,0.0,1.0,0.0,2127.54902808,2362.0
dwell,1.0,1.0,8.545188e-06,0.0,0.0,1.0,1970.92742981,2583.0
whack,1.0,1.0,1.0250464e-06,0.0,1.0,0.0,2190.61166307,2607.0
jazzy,1.0,1.0,3.048434e-07,0.0,1.0,0.0,3729.75032397,2618.0
skiff,1.0,1.0,7.425746e-07,0.0,1.0,0.0,2256.42937365,2639.0
shush,1.0,1.0,4.920432e-07,0.0,1.0,0.0,2682.22548596,2697.0
quack,1.0,1.0,6.514090000000001e-07,0.0,1.0,0.0,2186.96285097,2711.0
jelly,1.0,1.0,3.208328e-06,0.0,1.0,0.0,2103.67429806,2743.0
queue,1.0,1.0,4.292309999999999e-06,0.0,1.0,0.0,2915.9650108,2762.0
jetty,1.0,1.0,1.0529274e-06,0.0,1.0,0.0,2052.39956803,2846.0
booze,1.0,1.0,1.9134640000000003e-06,0.0,1.0,0.0,2011.25701944,2956.0
ninja,1.0,1.0,8.948229999999999e-07,0.0,1.0,0.0,2143.68336933,2959.0
chaff,1.0,1.0,9.524576e-07,0.0,1.0,0.0,2581.75032397,2973.0
bosom,1.0,1.0,5.54503e-06,0.0,1.0,0.0,1937.13218143,3030.0
fussy,1.0,1.0,8.672620000000001e-07,0.0,1.0,0.0,2258.05442765,3102.0
pizza,1.0,1.0,7.968839999999998e-06,0.0,1.0,0.0,2441.85658747,3167.0
theft,1.0,1.0,8.024104e-06,0.0,1.0,0.0,2051.21900648,3211.0
fugue,1.0,1.0,6.103594e-07,0.0,1.0,0.0,2254.35507559,3214.0
quell,1.0,1.0,1.2243200000000002e-06,0.0,1.0,0.0,2134.90194384,3269.0
cocoa,1.0,1.0,4.024258e-06,0.0,1.0,0.0,2217.15680346,3365.0
affix,1.0,1.0,5.534328e-07,0.0,1.0,0.0,2841.31144708,3473.0
check,1.0,1.0,6.895206e-05,0.0,1.0,0.0,2539.15766739,3525.0
gypsy,1.0,1.0,2.680138e-06,0.0,1.0,0.0,2365.83974082,3768.0
mamma,1.0,1.0,4.131682e-06,0.0,1.0,0.0,4106.0838013,6571.0
booby,1.0,1.0,6.266299999999999e-07,0.0,1.0,0.0,3674.52526998,6681.0
bobby,1.0,1.0,8.626128e-06,0.0,1.0,0.0,3825.53952484,6681.0
woozy,1.0,1.0,3.988652e-07,0.0,1.0,0.0,3778.67041037,6736.0
pygmy,1.0,1.0,4.3884880000000003e-07,0.0,1.0,0.0,3830.48336933,6855.0
buggy,1.0,1.0,2.064934e-06,0.0,1.0,0.0,3718.19913607,6882.0
fizzy,1.0,1.0,3.4483540000000005e-07,0.0,1.0,0.0,4084.17321814,6899.0
jiffy,1.0,1.0,2.785536e-07,0.0,1.0,0.0,4123.45701944,6928.0
chuck,1.0,1.0,4.8681340000000005e-06,0.0,1.0,0.0,3807.2587473,6975.0
vivid,1.0,1.0,8.11974e-06,0.0,1.0,0.0,4510.92267819,7344.0
fluff,1.0,1.0,8.636338e-07,0.0,1.0,0.0,4346.46522678,7409.0
mummy,1.0,1.0,3.6918080000000006e-06,0.0,1.0,0.0,4604.87170626,7571.0
puppy,1.0,1.0,4.66344e-06,0.0,1.0,0.0,4486.21900648,7571.0
civic,1.0,1.0,1.198484e-05,0.0,1.0,0.0,4394.9637149,7598.0
fuzzy,1.0,1.0,1.0508288e-05,0.0,1.0,0.0,4893.32656587,7875.0
avyze,1.0,0.0,0.0,0.0,1.0,0.0,,
awdls,1.0,0.0,0.0,0.0,1.0,0.0,,
azygy,1.0,0.0,0.0,0.0,1.0,0.0,,
byked,1.0,0.0,0.0,0.0,1.0,0.0,,
byrls,1.0,0.0,0.0,0.0,1.0,0.0,,
dsobo,1.0,0.0,0.0,0.0,1.0,0.0,,
dzhos,1.0,0.0,0.0,0.0,1.0,0.0,,
eevns,1.0,0.0,0.0,0.0,1.0,0.0,,
egmas,1.0,0.0,0.0,0.0,1.0,0.0,,
ennog,1.0,0.0,0.0,0.0,1.0,0.0,,
euked,1.0,0.0,0.0,0.0,1.0,0.0,,
evhoe,1.0,0.0,0.0,0.0,1.0,0.0,,
ewked,1.0,0.0,0.0,0.0,1.0,0.0,,
gowfs,1.0,0.0,0.0,0.0,1.0,0.0,,
hiois,1.0,0.0,0.0,0.0,1.0,0.0,,
humfs,1.0,0.0,0.0,0.0,1.0,0.0,,
hwyls,1.0,0.0,0.0,0.0,1.0,0.0,,
koaps,1.0,0.0,0.0,0.0,1.0,0.0,,
kuzus,1.0,0.0,0.0,0.0,1.0,0.0,,
nabks,1.0,0.0,0.0,0.0,1.0,0.0,,
odyls,1.0,0.0,0.0,0.0,1.0,0.0,,
omovs,1.0,0.0,0.0,0.0,1.0,0.0,,
phpht,1.0,0.0,0.0,0.0,1.0,0.0,,
poupt,1.0,0.0,0.0,0.0,1.0,0.0,,
pyins,1.0,0.0,0.0,0.0,1.0,0.0,,
qapik,1.0,0.0,0.0,0.0,1.0,0.0,,
qophs,1.0,0.0,0.0,0.0,1.0,0.0,,
sdayn,1.0,0.0,0.0,0.0,1.0,0.0,,
skyfs,1.0,0.0,0.0,0.0,1.0,0.0,,
snebs,1.0,0.0,0.0,0.0,1.0,0.0,,
